DateTime,stationId,temp_value,humidity_value,rainfall_value
2024-04-18T19:59:59,S107,28.46248144,78.67770531,0
2024-04-18T18:59:59,S107,28.46248144,78.67770531,0
2024-04-18T17:59:59,S107,28.46248144,78.67770531,0
2024-04-18T16:59:59,S107,28.46248144,78.67770531,0
2024-04-18T15:59:59,S107,28.46248144,78.67770531,0
2024-04-18T14:59:59,S107,28.46248144,78.67770531,0
2024-04-18T13:59:59,S107,28.46248144,78.67770531,0
2024-04-18T12:59:59,S107,28.46248144,78.67770531,0
2024-04-18T11:59:59,S107,28.46248144,78.67770531,0
2024-04-18T10:59:59,S107,28.46248144,78.67770531,0
2024-04-18T09:59:59,S107,28.46248144,78.67770531,0
2024-04-18T08:59:59,S107,28.46248144,78.67770531,0
2024-04-18T07:59:59,S107,28.46248144,78.67770531,0
2024-04-18T06:59:59,S107,28.46248144,78.67770531,0
2024-04-18T05:59:59,S107,28.46248144,78.67770531,0
2024-04-18T04:59:59,S107,28.46248144,78.67770531,0
2024-04-18T03:59:59,S107,28.46248144,78.67770531,0
2024-04-18T02:59:59,S107,28.46248144,78.67770531,0
2024-04-18T01:59:59,S107,28.46248144,78.67770531,0
2024-04-18T00:59:59,S107,28.46248144,78.67770531,0
2024-04-17T23:59:59,S107,28.46248144,78.67770531,0
2024-04-17T22:59:59,S107,28.46248144,78.67770531,0
2024-04-17T21:59:59,S107,28.46248144,78.67770531,0
2024-04-17T20:59:59,S107,28.46248144,78.67770531,0
2024-04-17T19:59:59,S107,28.46248144,78.67770531,0
2024-04-17T18:59:59,S107,28.46248144,78.67770531,0
2024-04-17T17:59:59,S107,28.46248144,78.67770531,0
2024-04-17T16:59:59,S107,28.46248144,78.67770531,0
2024-04-17T15:59:59,S107,28.46248144,78.67770531,0
2024-04-17T14:59:59,S107,28.46248144,78.67770531,0
2024-04-17T13:59:59,S107,28.46248144,78.67770531,0
2024-04-17T12:59:59,S107,28.46248144,78.67770531,0
2024-04-17T11:59:59,S107,28.46248144,78.67770531,0
2024-04-17T10:59:59,S107,28.46248144,78.67770531,0
2024-04-17T09:59:59,S107,28.46248144,78.67770531,0
2024-04-17T08:59:59,S107,28.46248144,78.67770531,0
2024-04-17T07:59:59,S107,28.46248144,78.67770531,0
2024-04-16T17:59:59,S107,28.46248144,78.67770531,0
2024-04-16T16:59:59,S107,28.46248144,78.67770531,0
2024-04-16T14:59:59,S107,28.46248144,78.67770531,0
2024-04-16T13:59:59,S107,28.46248144,78.67770531,0
2024-04-16T12:59:59,S107,28.46248144,78.67770531,0
2024-04-16T11:59:59,S107,28.46248144,78.67770531,0
2024-04-16T10:59:59,S107,28.46248144,78.67770531,0
2024-04-16T09:59:59,S107,28.46248144,78.67770531,0
2024-04-16T08:59:59,S107,28.46248144,78.67770531,0
2024-04-16T07:59:59,S107,28.46248144,78.67770531,0.2
2024-04-16T06:59:59,S107,28.46248144,78.67770531,0
2024-04-16T05:59:59,S107,28.46248144,78.67770531,0
2024-04-16T04:59:59,S107,28.46248144,78.67770531,0
2024-04-16T03:59:59,S107,28.46248144,78.67770531,0
2024-04-16T02:59:59,S107,28.46248144,78.67770531,0
2024-04-16T01:59:59,S107,28.46248144,78.67770531,0
2024-04-16T00:59:59,S107,28.46248144,78.67770531,0
2024-04-15T23:59:59,S107,28.46248144,78.67770531,0
2024-04-15T22:59:59,S107,28.46248144,78.67770531,0
2024-04-15T21:59:59,S107,28.46248144,78.67770531,0
2024-04-15T20:59:59,S107,28.46248144,78.67770531,0
2024-04-15T19:59:59,S107,28.46248144,78.67770531,0
2024-04-15T18:59:59,S107,28.46248144,78.67770531,0
2024-04-15T17:59:59,S107,28.46248144,78.67770531,0
2024-04-15T16:59:59,S107,28.46248144,78.67770531,0
2024-04-15T15:59:59,S107,28.46248144,78.67770531,0
2024-04-15T14:59:59,S107,28.46248144,78.67770531,0
2024-04-15T13:59:59,S107,28.46248144,78.67770531,0
2024-04-15T12:59:59,S107,28.46248144,78.67770531,0
2024-04-15T11:59:59,S107,28.46248144,78.67770531,0
2024-04-15T10:59:59,S107,28.46248144,78.67770531,0
2024-04-15T09:59:59,S107,28.46248144,78.67770531,0
2024-04-15T08:59:59,S107,28.46248144,78.67770531,0
2024-04-15T07:59:59,S107,28.46248144,78.67770531,0
2024-04-15T06:59:59,S107,28.46248144,78.67770531,0
2024-04-15T05:59:59,S107,28.46248144,78.67770531,0
2024-04-15T04:59:59,S107,28.46248144,78.67770531,0
2024-04-15T03:59:59,S107,28.46248144,78.67770531,0
2024-04-15T02:59:59,S107,28.46248144,78.67770531,0
2024-04-15T01:59:59,S107,28.46248144,78.67770531,0
2024-04-15T00:59:59,S107,28.46248144,78.67770531,0
2024-04-14T23:59:59,S107,28.46248144,78.67770531,0
2024-04-14T22:59:59,S107,28.46248144,78.67770531,0
2024-04-14T21:59:59,S107,28.46248144,78.67770531,0
2024-04-14T20:59:59,S107,28.46248144,78.67770531,0
2024-04-14T19:59:59,S107,28.46248144,78.67770531,0
