Taxi Available throughout SG,temp_value,humidity_value,rainfall_value,peak_period,Average Taxi Availability,IsWeekend,Hour
0.32697475,0.852071,0.7939086,0.0,0.0,0.23343527,1.0,0.13043478
0.47017732,0.84911245,0.7857868,0.0,0.0,0.29901463,1.0,0.08695652
0.43551853,0.8550296,0.76852787,0.0,0.0,0.2864424,1.0,0.04347826
0.48979044,0.8550296,0.7593909,0.0,0.0,0.3340129,1.0,0.0
0.541913,0.8579882,0.76446706,0.0,0.0,0.36731228,1.0,1.0
0.52632993,0.8579882,0.7766498,0.0,0.0,0.34148827,1.0,0.95652175
0.5381515,0.852071,0.7888325,0.0,0.0,0.31634387,1.0,0.9130435
0.5969909,0.8550296,0.7827411,0.0,0.0,0.32925585,1.0,0.8695652
0.5475551,0.84615386,0.79187816,0.0,0.0,0.29425755,1.0,0.82608694
0.47071466,0.84911245,0.7431472,0.0,0.0,0.28780156,1.0,0.7826087
0.47178936,0.84319526,0.7857868,0.0,0.0,0.3374108,1.0,0.73913044
0.43175712,0.84319526,0.75532997,0.0,0.0,0.36391437,1.0,0.6956522
0.49946266,0.831361,0.7360406,0.0,0.0,0.40231055,1.0,0.65217394
0.5018807,0.80177516,0.835533,0.0,0.0,0.39313623,1.0,0.6086956
0.54648036,0.8579882,0.7492386,0.0,1.0,0.4485219,1.0,0.5652174
0.59027404,0.8550296,0.7593909,0.0,1.0,0.60754335,1.0,0.5217391
0.60182697,0.8550296,0.7532995,0.0,1.0,0.5052667,1.0,0.47826087
0.61982805,0.84911245,0.738071,0.0,1.0,0.48080188,1.0,0.4347826
0.51934445,0.831361,0.7583756,0.0,0.0,0.4203194,1.0,0.39130434
0.4468028,0.8165681,0.8071066,0.0,0.0,0.45158002,1.0,0.3478261
0.4642665,0.79585797,0.857868,0.0,0.0,0.5803602,1.0,0.3043478
0.42530897,0.7869823,0.90659904,0.0,0.0,0.49541286,1.0,0.26086956
0.41429338,0.80177516,0.86192894,0.0,0.0,0.43493032,1.0,0.2173913
0.499194,0.7928994,0.8903553,0.0,0.0,0.3537207,1.0,0.17391305
0.4161741,0.7840237,0.89847714,0.0,0.0,0.34454638,1.0,0.13043478
0.470446,0.7869823,0.89543146,0.0,0.0,0.34760448,1.0,0.08695652
0.58167654,0.7810651,0.9309644,0.0,0.0,0.34624532,1.0,0.04347826
0.57549703,0.7810651,0.9360406,0.0,0.0,0.3506626,1.0,0.0
0.62358946,0.7899409,0.9319797,0.0,1.0,0.39653414,0.0,1.0
0.59779686,0.7869823,0.92385787,0.0,1.0,0.35609922,0.0,0.95652175
0.5934981,0.7633136,0.9177665,0.0,1.0,0.33910975,0.0,0.9130435
0.6504567,0.7455622,0.9086294,0.0,1.0,0.4108053,0.0,0.8695652
0.5169264,0.8195267,0.7979695,0.0,1.0,0.3537207,0.0,0.82608694
0.5021494,0.8609468,0.76040614,0.0,1.0,0.36867142,0.0,0.7826087
0.47608814,0.8698225,0.7208122,0.0,1.0,0.41896024,0.0,0.73913044
0.5182697,0.8609468,0.7624365,0.0,0.0,0.50560653,0.0,0.6956522
0.5343901,0.852071,0.7675127,0.0,0.0,0.5766225,0.0,0.65217394
0.5585707,0.84319526,0.78680205,0.0,0.0,0.5406048,0.0,0.6086956
0.48790973,0.831361,0.835533,0.0,0.0,0.47740403,0.0,0.5652174
0.49247715,0.8136095,0.8538071,0.0,0.0,0.44308528,0.0,0.5217391
0.52713597,0.84615386,0.7979695,0.0,0.0,0.5609922,0.0,0.47826087
0.58301985,0.84911245,0.8081218,0.0,0.0,0.5823989,0.0,0.4347826
0.631381,0.8136095,0.80101526,0.0,0.0,0.64763844,0.0,0.39130434
0.8301988,0.84319526,0.8121827,0.0,0.0,0.70506287,0.0,0.3478261
0.72837186,0.8343196,0.8345177,0.0,0.0,0.67753994,0.0,0.3043478
0.6241268,0.8165681,0.8568528,0.0,0.0,0.5321101,0.0,0.26086956
0.4881784,0.8136095,0.85888326,0.0,0.0,0.4230377,0.0,0.2173913
0.44196668,0.8136095,0.85177666,0.0,0.0,0.38124362,0.0,0.17391305
0.49167114,0.8224852,0.8365482,0.0,0.0,0.39687395,0.0,0.13043478
0.52498657,0.8195267,0.87614214,0.0,0.0,0.39687395,0.0,0.08695652
0.57254165,0.8224852,0.8487309,0.0,0.0,0.39517498,0.0,0.04347826
0.58113915,0.8372781,0.82842636,0.0,0.0,0.46347263,0.0,0.0
0.6558302,0.852071,0.790863,0.0,1.0,0.503228,0.0,1.0
0.66711444,0.84911245,0.81624365,0.0,1.0,0.42949373,0.0,0.95652175
0.60908115,0.8579882,0.77360404,0.0,1.0,0.42439687,0.0,0.9130435
0.67141324,0.8668639,0.7451777,0.0,1.0,0.41862044,0.0,0.8695652
0.5875873,0.8550296,0.75532997,0.0,1.0,0.30037376,0.0,0.82608694
0.48119292,0.8698225,0.73705584,0.0,1.0,0.3255182,0.0,0.7826087
0.51934445,0.8698225,0.7015228,0.0,1.0,0.46890926,0.0,0.73913044
0.60209566,0.8372781,0.7949239,0.0,0.0,0.5375467,0.0,0.6956522
0.64938205,0.8136095,0.8548223,0.0,0.0,0.61875635,0.0,0.65217394
0.6558302,0.8254438,0.8365482,0.0,0.0,0.64831805,0.0,0.6086956
0.5779151,0.8550296,0.7401015,0.0,0.0,0.6146789,0.0,0.5652174
0.616604,0.8284024,0.7451777,0.0,0.0,0.4553177,0.0,0.5217391
0.55212253,0.7840237,0.8213198,0.0,0.0,0.42745498,0.0,0.47826087
0.5494358,0.8639054,0.790863,0.0,0.0,0.4746857,0.0,0.4347826
0.66012895,0.8609468,0.77969545,0.0,0.0,0.49779138,0.0,0.39130434
0.53600216,0.84319526,0.813198,0.0,0.0,0.48012233,0.0,0.3478261
0.49247715,0.8668639,0.7593909,0.0,0.0,0.559633,0.0,0.3043478
0.46077377,0.8579882,0.7979695,0.0,0.0,0.5246347,0.0,0.26086956
0.47689414,0.84911245,0.8324873,0.0,0.0,0.44988108,0.0,0.2173913
0.49247715,0.852071,0.83857864,0.0,0.0,0.40366971,0.0,0.17391305
0.47850618,0.8579882,0.78680205,0.0,0.0,0.37750596,0.0,0.13043478
0.51531434,0.8609468,0.77969545,0.0,0.0,0.40197077,0.0,0.08695652
0.5690489,0.8609468,0.77969545,0.0,0.0,0.40944612,0.0,0.04347826
0.61311126,0.8550296,0.7715736,0.0,0.0,0.4675501,0.0,0.0
0.5354648,0.8402367,0.81522846,0.0,1.0,0.5389059,0.0,1.0
0.5330467,0.852071,0.78984773,0.0,1.0,0.45429832,0.0,0.95652175
0.68027943,0.8668639,0.7593909,0.0,1.0,0.4260958,0.0,0.9130435
0.7272971,0.8757397,0.76852787,0.0,1.0,0.5124023,0.0,0.8695652
0.70607203,0.8698225,0.7756345,0.0,1.0,0.39517498,0.0,0.82608694
0.6037077,0.8698225,0.7573604,0.0,1.0,0.46075433,0.0,0.7826087
0.6117679,0.8579882,0.77360404,0.0,1.0,0.5399253,0.0,0.73913044
0.64938205,0.8786983,0.79695433,0.0,0.0,0.5304111,0.0,0.6956522
0.68565285,0.8727811,0.8,0.0,0.0,0.60720354,0.0,0.65217394
0.67114455,0.84319526,0.7705584,0.0,0.0,0.49643221,0.0,0.6086956
0.6606663,0.8846154,0.71979696,0.0,0.0,0.5589534,0.0,0.5652174
0.6835035,0.8846154,0.73908633,0.0,0.0,0.4746857,0.0,0.5217391
0.63675445,0.8757397,0.7614213,0.0,0.0,0.48046213,0.0,0.47826087
0.5867813,0.8757397,0.7614213,0.0,0.0,0.44886172,0.0,0.4347826
0.5698549,0.8668639,0.7543148,0.0,0.0,0.43493032,0.0,0.39130434
0.5327781,0.8639054,0.76345176,0.0,0.0,0.36493373,0.0,0.3478261
0.49946266,0.8579882,0.7715736,0.0,0.0,0.3656133,0.0,0.3043478
0.427727,0.84911245,0.76446706,0.0,0.0,0.39041793,0.0,0.26086956
0.45002687,0.84911245,0.7522842,0.0,0.0,0.38464153,0.0,0.2173913
0.41053197,0.84911245,0.75532997,0.0,0.0,0.3255182,0.0,0.17391305
0.46023643,0.852071,0.74111676,0.0,0.0,0.33299354,0.0,0.13043478
0.48576033,0.8579882,0.70050764,0.0,0.0,0.36357456,0.0,0.08695652
0.5330467,0.84911245,0.80101526,0.0,0.0,0.32449883,0.0,0.04347826
0.5945728,0.8402367,0.8192893,0.0,0.0,0.3530411,0.0,0.0
0.66738313,0.84615386,0.813198,0.0,1.0,0.4267754,0.0,1.0
0.61311126,0.8609468,0.77868015,0.0,1.0,0.37003058,0.0,0.95652175
0.5752284,0.8284024,0.78680205,0.0,1.0,0.38294256,0.0,0.9130435
0.64965075,0.8372781,0.7817259,0.0,1.0,0.4298335,0.0,0.8695652
0.57657176,0.84911245,0.75532997,0.0,1.0,0.3340129,0.0,0.82608694
0.5711983,0.8579882,0.71573603,0.0,1.0,0.3958546,0.0,0.7826087
0.6045137,0.8402367,0.77766496,0.0,1.0,0.46109414,0.0,0.73913044
0.6391725,0.8343196,0.7522842,0.0,0.0,0.5222562,0.0,0.6956522
0.5932295,0.8254438,0.76040614,0.0,0.0,0.5395854,0.0,0.65217394
0.6303063,0.80177516,0.80609137,0.0,0.0,0.55113834,0.0,0.6086956
0.57925844,0.7840237,0.89543146,0.011235956,0.0,0.5344886,0.0,0.5652174
0.6518001,0.7810651,0.8720812,0.011235956,0.0,0.46687055,0.0,0.5217391
0.66630846,0.8136095,0.8507615,0.0,0.0,0.49779138,0.0,0.47826087
0.64750135,0.8579882,0.69238573,0.0,0.0,0.4814815,0.0,0.4347826
0.6464267,0.8254438,0.7543148,0.0,0.0,0.51783895,0.0,0.39130434
0.48065555,0.8639054,0.7401015,0.0,0.0,0.47672442,0.0,0.3478261
0.42960775,0.8579882,0.8081218,0.0,0.0,0.3853211,0.0,0.3043478
0.42235357,0.84319526,0.8101523,0.0,0.0,0.45090047,0.0,0.26086956
0.45083287,0.84615386,0.80203044,0.0,0.0,0.41760108,0.0,0.2173913
0.43632457,0.84615386,0.83350253,0.0,0.0,0.37784573,0.0,0.17391305
0.42557764,0.84615386,0.8182741,0.0,0.0,0.40265036,0.0,0.13043478
0.46668458,0.852071,0.80101526,0.0,0.0,0.39517498,0.0,0.08695652
0.4468028,0.852071,0.7949239,0.0,0.0,0.34964323,0.0,0.04347826
0.4881784,0.84911245,0.8040609,0.0,0.0,0.37784573,0.0,0.0
0.59403545,0.852071,0.80101526,0.0,1.0,0.43051308,0.0,1.0
0.6735626,0.852071,0.8172589,0.0,1.0,0.41488278,0.0,0.95652175
0.6332617,0.8609468,0.78680205,0.0,1.0,0.356439,0.0,0.9130435
0.6792047,0.8579882,0.76446706,0.0,1.0,0.4335712,0.0,0.8695652
0.604245,0.8372781,0.75634515,0.0,1.0,0.34250763,0.0,0.82608694
0.5128963,0.8372781,0.7695432,0.0,1.0,0.39449543,0.0,0.7826087
0.44948953,0.8165681,0.7847716,0.0,1.0,0.4485219,0.0,0.73913044
0.5701236,0.8639054,0.657868,0.0,0.0,0.55861366,0.0,0.6956522
0.67275655,0.8343196,0.77868015,0.0,0.0,0.6408427,0.0,0.65217394
0.68027943,0.84615386,0.77360404,0.0,0.0,0.51614,0.0,0.6086956
0.5580333,0.88757396,0.7096447,0.0,0.0,0.48555896,0.0,0.5652174
0.63299304,0.8786983,0.7482233,0.0,0.0,0.5103636,0.0,0.5217391
0.6391725,0.8639054,0.76040614,0.0,0.0,0.4933741,0.0,0.47826087
0.66818917,0.8579882,0.76649743,0.0,0.0,0.47672442,0.0,0.4347826
0.5534659,0.84319526,0.80101526,0.0,0.0,0.4424057,0.0,0.39130434
0.3745298,0.84319526,0.7857868,0.0,0.0,0.3788651,0.0,0.3478261
0.35491672,0.84319526,0.76040614,0.0,0.0,0.3156643,0.0,0.3043478
0.32616872,0.80473375,0.85888326,0.0,0.0,0.3571186,0.0,0.26086956
0.40274045,0.8343196,0.84974617,0.0,0.0,0.38973838,0.0,0.2173913
0.41429338,0.84319526,0.82842636,0.0,0.0,0.32415903,0.0,0.17391305
0.4376679,0.84319526,0.81116754,0.0,0.0,0.33265376,0.0,0.13043478
0.4379366,0.8372781,0.81522846,0.0,0.0,0.34556574,0.0,0.08695652
0.42262223,0.84615386,0.8314721,0.0,0.0,0.3030921,0.0,0.04347826
0.4360559,0.84911245,0.8192893,0.0,0.0,0.3061502,0.0,0.0
0.5094035,0.8579882,0.77461934,0.0,0.0,0.3312946,1.0,1.0
0.4438474,0.852071,0.8101523,0.0,0.0,0.29459736,1.0,0.95652175
0.48871574,0.8579882,0.81116754,0.0,0.0,0.28848115,1.0,0.9130435
0.4723267,0.8639054,0.78680205,0.0,0.0,0.32925585,1.0,0.8695652
0.46372917,0.8579882,0.81116754,0.0,0.0,0.34182808,1.0,0.82608694
0.499194,0.8698225,0.7766498,0.0,0.0,0.39347604,1.0,0.7826087
0.51020956,0.852071,0.80203044,0.0,0.0,0.38735983,1.0,0.73913044
0.4645352,0.8786983,0.76345176,0.0,0.0,0.41488278,1.0,0.6956522
0.44895217,0.8846154,0.71776646,0.0,0.0,0.43119267,1.0,0.65217394
0.47689414,0.8757397,0.7827411,0.0,0.0,0.46007475,1.0,0.6086956
0.52821064,0.88757396,0.75532997,0.0,1.0,0.5382263,1.0,0.5652174
0.5580333,0.88757396,0.71776646,0.0,1.0,0.42507645,1.0,0.5217391
0.55669,0.8786983,0.7807107,0.0,1.0,0.45973498,1.0,0.47826087
0.57764643,0.8698225,0.81116754,0.0,1.0,0.5008495,1.0,0.4347826
0.4387426,0.8639054,0.8030457,0.0,0.0,0.39143732,1.0,0.39130434
0.40193444,0.8639054,0.790863,0.0,0.0,0.39653414,1.0,0.3478261
0.40381515,0.852071,0.81624365,0.0,0.0,0.47910297,1.0,0.3043478
0.35921547,0.84911245,0.8040609,0.0,0.0,0.46109414,1.0,0.26086956
0.39172488,0.8372781,0.8203046,0.0,0.0,0.41794088,1.0,0.2173913
0.41751745,0.8402367,0.835533,0.0,0.0,0.36323482,1.0,0.17391305
0.44895217,0.84319526,0.82842636,0.0,0.0,0.37682635,1.0,0.13043478
0.46319184,0.84911245,0.80609137,0.0,0.0,0.37003058,1.0,0.08695652
0.46883395,0.84615386,0.8345177,0.0,0.0,0.3312946,1.0,0.04347826
0.47850618,0.84911245,0.8294416,0.0,0.0,0.32313967,1.0,0.0
0.48361096,0.852071,0.81522846,0.0,0.0,0.3255182,1.0,1.0
0.49032778,0.8550296,0.80203044,0.0,0.0,0.32687733,1.0,0.95652175
0.51531434,0.84615386,0.84263957,0.0,0.0,0.32212028,1.0,0.9130435
0.573885,0.8609468,0.82842636,0.0,0.0,0.36187562,1.0,0.8695652
0.4725954,0.8639054,0.7928934,0.0,0.0,0.28814134,1.0,0.82608694
0.45593765,0.852071,0.76446706,0.0,0.0,0.29901463,1.0,0.7826087
0.46829662,0.8372781,0.79187816,0.0,0.0,0.36119607,1.0,0.73913044
0.42262223,0.8106509,0.8172589,0.0,0.0,0.375807,1.0,0.6956522
0.43954864,0.8846154,0.7522842,0.0,0.0,0.35032278,1.0,0.65217394
0.45593765,0.90828407,0.65989846,0.0,0.0,0.34114847,1.0,0.6086956
0.45593765,0.8994083,0.680203,0.0,1.0,0.38464153,1.0,0.5652174
0.48361096,0.88757396,0.7096447,0.0,1.0,0.39313623,1.0,0.5217391
0.50859755,0.8786983,0.74416244,0.0,1.0,0.55113834,1.0,0.47826087
0.57764643,0.8786983,0.7451777,0.0,1.0,0.4587156,1.0,0.4347826
0.46184847,0.8757397,0.7837563,0.0,0.0,0.3795447,1.0,0.39130434
0.41778615,0.8668639,0.8172589,0.0,0.0,0.44682297,1.0,0.3478261
0.39897904,0.831361,0.86192894,0.0,0.0,0.4651716,1.0,0.3043478
0.308705,0.8224852,0.880203,0.0,0.0,0.3853211,1.0,0.26086956
0.39871037,0.8195267,0.880203,0.0,0.0,0.38735983,1.0,0.2173913
0.4545943,0.8284024,0.8395939,0.0,0.0,0.369351,1.0,0.17391305
0.39871037,0.8224852,0.84263957,0.0,0.0,0.34964323,1.0,0.13043478
0.5048361,0.8372781,0.8294416,0.0,0.0,0.39075774,1.0,0.08695652
0.5290167,0.8579882,0.81116754,0.0,0.0,0.40502888,1.0,0.04347826
0.5386889,0.8609468,0.8121827,0.0,0.0,0.36901122,1.0,0.0
0.56636214,0.8639054,0.7817259,0.0,1.0,0.38600066,0.0,1.0
0.54997313,0.8639054,0.8081218,0.0,1.0,0.382263,0.0,0.95652175
0.60881245,0.8402367,0.8345177,0.0,1.0,0.34726468,0.0,0.9130435
0.65475553,0.8402367,0.82436544,0.0,1.0,0.34556574,0.0,0.8695652
0.49596992,0.8727811,0.7766498,0.0,1.0,0.2898403,0.0,0.82608694
0.36566362,0.8816568,0.79695433,0.0,1.0,0.30818895,0.0,0.7826087
0.3836647,0.89349115,0.76040614,0.0,1.0,0.38056406,0.0,0.73913044
0.46990865,0.89053255,0.7116751,0.0,0.0,0.43493032,0.0,0.6956522
0.48683503,0.8994083,0.6751269,0.0,0.0,0.4960924,0.0,0.65217394
0.48065555,0.9053255,0.6680203,0.0,0.0,0.4872579,0.0,0.6086956
0.44599676,0.89053255,0.66497463,0.0,0.0,0.43832824,0.0,0.5652174
0.49086514,0.8786983,0.6883249,0.0,0.0,0.5453619,0.0,0.5217391
0.5169264,0.8668639,0.6954315,0.0,0.0,0.65749234,0.0,0.47826087
0.63245565,0.8579882,0.7461929,0.0,0.0,0.6316684,0.0,0.4347826
0.5437937,0.84208524,0.7987584,0.0,0.0,0.34692493,0.0,0.04347826
0.4578184,0.84208524,0.7987584,0.0,0.0,0.37274888,0.0,0.0
0.6518001,0.84208524,0.7987584,0.0,1.0,0.4675501,0.0,1.0
0.61982805,0.84208524,0.7987584,0.0,1.0,0.44682297,0.0,0.95652175
0.6055884,0.84208524,0.7987584,0.0,1.0,0.4553177,0.0,0.9130435
0.6526061,0.84208524,0.7987584,0.0,1.0,0.44478425,0.0,0.8695652
0.6413219,0.84208524,0.7987584,0.0,1.0,0.40910637,0.0,0.82608694
0.41429338,0.84208524,0.7987584,0.0,1.0,0.3849813,0.0,0.7826087
0.52713597,0.84208524,0.7987584,0.0,1.0,0.48963642,0.0,0.73913044
0.5800645,0.84208524,0.7987584,0.0,0.0,0.5100238,0.0,0.6956522
0.61284256,0.84208524,0.7987584,0.0,0.0,0.45769623,0.0,0.65217394
0.6539495,0.84208524,0.7987584,0.0,0.0,0.47434592,0.0,0.6086956
0.52095646,0.84208524,0.7987584,0.0,0.0,0.43764865,0.0,0.5652174
0.61257386,0.84208524,0.7987584,0.0,0.0,0.5423038,0.0,0.5217391
0.5867813,0.84208524,0.7987584,0.0,0.0,0.59429157,0.0,0.47826087
0.59779686,0.84208524,0.7987584,0.0,0.0,0.59361196,0.0,0.4347826
0.4911338,0.84208524,0.7987584,0.03370787,0.0,0.46890926,0.0,0.39130434
0.40381515,0.84208524,0.7987584,0.011235956,0.0,0.50594634,0.0,0.3478261
0.40408382,0.84208524,0.7987584,0.0,0.0,0.43696907,0.0,0.3043478
0.38339603,0.84208524,0.7987584,0.0,0.0,0.39721373,0.0,0.26086956
0.39682966,0.84208524,0.7987584,0.0,0.0,0.36799183,0.0,0.2173913
0.4524449,0.84208524,0.7987584,0.0,0.0,0.3537207,0.0,0.17391305
0.45298228,0.84208524,0.7987584,0.0,0.0,0.34522596,0.0,0.13043478
0.45701236,0.84208524,0.7987584,0.0,0.0,0.37138975,0.0,0.08695652
0.55212253,0.84208524,0.7987584,0.0,0.0,0.36663267,0.0,0.04347826
0.5865126,0.84208524,0.7987584,0.0,0.0,0.36085626,0.0,0.0
0.63245565,0.84208524,0.7987584,0.0,1.0,0.43017328,0.0,1.0
0.5913487,0.84208524,0.7987584,0.0,1.0,0.42507645,0.0,0.95652175
0.5808705,0.84208524,0.7987584,0.0,1.0,0.38090384,0.0,0.9130435
0.6252015,0.84208524,0.7987584,0.0,1.0,0.42473665,0.0,0.8695652
0.54003227,0.84208524,0.7987584,0.0,1.0,0.337071,0.0,0.82608694
0.42154756,0.84208524,0.7987584,0.0,1.0,0.3571186,0.0,0.7826087
0.46883395,0.84208524,0.7987584,0.0,1.0,0.43696907,0.0,0.73913044
0.54674906,0.84208524,0.7987584,0.0,0.0,0.5925926,0.0,0.6956522
0.59806556,0.84208524,0.7987584,0.0,0.0,0.55249745,0.0,0.65217394
0.56878024,0.84208524,0.7987584,0.0,0.0,0.5406048,0.0,0.6086956
0.51128423,0.84208524,0.7987584,0.0,0.0,0.5283724,0.0,0.5652174
0.5569586,0.84208524,0.7987584,0.20224719,0.0,0.6377846,0.0,0.5217391
0.57818377,0.84208524,0.7987584,0.0,0.0,0.6948692,0.0,0.47826087
0.65341216,0.84208524,0.7987584,0.0,0.0,0.67923886,0.0,0.4347826
0.6045137,0.84208524,0.7987584,0.0,0.0,0.6377846,0.0,0.39130434
0.5531972,0.84208524,0.7987584,0.0,0.0,0.47706422,0.0,0.3478261
0.47662547,0.84208524,0.7987584,0.0,0.0,0.45939517,0.0,0.3043478
0.4486835,0.84208524,0.7987584,0.0,0.0,0.48929664,0.0,0.26086956
0.47474477,0.84208524,0.7987584,0.0,0.0,0.4267754,0.0,0.2173913
0.4645352,0.84208524,0.7987584,0.0,0.0,0.35440025,0.0,0.17391305
0.4623858,0.84208524,0.7987584,0.0,0.0,0.369351,0.0,0.13043478
0.45701236,0.84208524,0.7987584,0.0,0.0,0.37172952,0.0,0.08695652
0.5268673,0.84208524,0.7987584,0.0,0.0,0.3819232,0.0,0.04347826
0.56448144,0.84208524,0.7987584,0.0,0.0,0.40876657,0.0,0.0
0.62573886,0.84208524,0.7987584,0.0,1.0,0.50424737,0.0,1.0
0.66603976,0.84208524,0.7987584,0.0,1.0,0.44886172,0.0,0.95652175
0.6480387,0.84208524,0.7987584,0.0,1.0,0.49201494,0.0,0.9130435
0.6993552,0.84208524,0.7987584,0.0,1.0,0.49371392,0.0,0.8695652
0.6797421,0.84208524,0.7987584,0.0,1.0,0.44784236,0.0,0.82608694
0.5658248,0.84208524,0.7987584,0.0,1.0,0.45735642,0.0,0.7826087
0.58893067,0.84208524,0.7987584,0.0,1.0,0.53109074,0.0,0.73913044
0.63433635,0.84208524,0.7987584,0.0,0.0,0.5650696,0.0,0.6956522
0.6646964,0.84208524,0.7987584,0.0,0.0,0.6415222,0.0,0.65217394
0.646964,0.84208524,0.7987584,0.0,0.0,0.68671423,0.0,0.6086956
0.4387426,0.84208524,0.7987584,0.0,0.0,0.6170574,0.0,0.5652174
0.63970983,0.84208524,0.7987584,0.0,0.0,0.5643901,0.0,0.5217391
0.6507254,0.84208524,0.7987584,0.0,0.0,0.61739725,0.0,0.47826087
0.72944653,0.84208524,0.7987584,0.0,0.0,0.5389059,0.0,0.4347826
0.644546,0.84208524,0.7987584,0.0,0.0,0.54875976,0.0,0.39130434
0.5217625,0.84208524,0.7987584,0.0,0.0,0.5304111,0.0,0.3478261
0.47689414,0.84208524,0.7987584,0.0,0.0,0.57424396,0.0,0.3043478
0.40488985,0.84208524,0.7987584,0.0,0.0,0.46992865,0.0,0.26086956
0.4586244,0.84208524,0.7987584,0.0,0.0,0.42133877,0.0,0.2173913
0.43148845,0.84208524,0.7987584,0.0,0.0,0.35236153,0.0,0.17391305
0.34013972,0.84208524,0.7987584,0.0,0.0,0.35541964,0.0,0.13043478
0.43739924,0.84208524,0.7987584,0.0,0.0,0.362895,0.0,0.08695652
0.39871037,0.84208524,0.7987584,0.0,0.0,0.3122664,0.0,0.04347826
0.516389,0.84208524,0.7987584,0.0,0.0,0.37376824,0.0,0.0
0.6340677,0.84208524,0.7987584,0.0,1.0,0.4675501,0.0,1.0
0.6501881,0.84208524,0.7987584,0.0,1.0,0.46381244,0.0,0.95652175
0.6080065,0.84208524,0.7987584,0.0,1.0,0.45022085,0.0,0.9130435
0.6579796,0.84208524,0.7987584,0.0,1.0,0.4784234,0.0,0.8695652
0.6668458,0.84208524,0.7987584,0.0,1.0,0.43527013,0.0,0.82608694
0.53009135,0.84208524,0.7987584,0.0,1.0,0.46075433,0.0,0.7826087
0.54271895,0.84208524,0.7987584,0.0,1.0,0.5756031,0.0,0.73913044
0.58355725,0.84208524,0.7987584,0.0,0.0,0.63846415,0.0,0.6956522
0.5620634,0.84208524,0.7987584,0.0,0.0,0.6707441,0.0,0.65217394
0.59215474,0.84208524,0.7987584,0.0,0.0,0.59395176,0.0,0.6086956
0.5290167,0.84208524,0.7987584,0.0,0.0,0.61264014,0.0,0.5652174
0.62573886,0.84208524,0.7987584,0.0,0.0,0.62657154,0.0,0.5217391
0.64239657,0.84208524,0.7987584,0.0,0.0,0.616038,0.0,0.47826087
0.68968296,0.84208524,0.7987584,0.0,0.0,0.5494394,0.0,0.4347826
0.6380978,0.84208524,0.7987584,0.0,0.0,0.59395176,0.0,0.39130434
0.5639441,0.84208524,0.7987584,0.0,0.0,0.5762827,0.0,0.3478261
0.44626546,0.84208524,0.7987584,0.0,0.0,0.50764525,0.0,0.3043478
0.36163354,0.84208524,0.7987584,0.0,0.0,0.50730544,0.0,0.26086956
0.36109617,0.84208524,0.7987584,0.0,0.0,0.41454297,0.0,0.2173913
0.41375604,0.84208524,0.7987584,0.0,0.0,0.337071,0.0,0.17391305
0.40784526,0.84208524,0.7987584,0.0,0.0,0.36391437,0.0,0.13043478
0.43820527,0.84208524,0.7987584,0.0,0.0,0.36731228,0.0,0.08695652
0.45137024,0.84208524,0.7987584,0.0,0.0,0.32653755,0.0,0.04347826
0.48844707,0.84208524,0.7987584,0.0,0.0,0.32279986,0.0,0.0
0.53036004,0.84208524,0.7987584,0.0,0.0,0.34964323,1.0,1.0
0.5059108,0.84208524,0.7987584,0.0,0.0,0.35202175,1.0,0.95652175
0.5354648,0.84208524,0.7987584,0.0,0.0,0.3431872,1.0,0.9130435
0.50832886,0.84208524,0.7987584,0.0,0.0,0.35168195,1.0,0.8695652
0.36324558,0.84208524,0.7987584,0.0,0.0,0.40197077,1.0,0.82608694
0.5198818,0.84208524,0.7987584,0.0,0.0,0.40706763,1.0,0.7826087
0.49596992,0.84208524,0.7987584,0.0,0.0,0.43153247,1.0,0.73913044
0.46829662,0.84208524,0.7987584,0.0,0.0,0.44036698,1.0,0.6956522
0.45701236,0.84208524,0.7987584,0.0,0.0,0.47026846,1.0,0.65217394
0.42289093,0.84208524,0.7987584,0.0,0.0,0.3781855,1.0,0.6086956
0.4822676,0.84208524,0.7987584,0.0,1.0,0.42643562,1.0,0.5652174
0.50859755,0.84208524,0.7987584,0.0,1.0,0.56812775,1.0,0.5217391
0.4161741,0.84208524,0.7987584,0.0,1.0,0.6139993,1.0,0.47826087
0.559108,0.84208524,0.7987584,0.0,1.0,0.5807,1.0,0.4347826
0.48199892,0.84208524,0.7987584,0.0,0.0,0.45191982,1.0,0.39130434
0.381784,0.84208524,0.7987584,0.0,0.0,0.49813116,1.0,0.3478261
0.40193444,0.84208524,0.7987584,0.0,0.0,0.54502213,1.0,0.3043478
0.3551854,0.84208524,0.7987584,0.0,0.0,0.42813456,1.0,0.26086956
0.39333692,0.84208524,0.7987584,0.0,0.0,0.39687395,1.0,0.2173913
0.43632457,0.84208524,0.7987584,0.0,0.0,0.3754672,1.0,0.17391305
0.45996776,0.84208524,0.7987584,0.0,0.0,0.39449543,1.0,0.13043478
0.48468566,0.84208524,0.7987584,0.0,0.0,0.38769963,1.0,0.08695652
0.5166577,0.84208524,0.7987584,0.0,0.0,0.33843017,1.0,0.04347826
0.41563675,0.84208524,0.7987584,0.0,0.0,0.29561672,1.0,0.0
0.42289093,0.84208524,0.7987584,0.0,0.0,0.2874618,1.0,1.0
0.5478237,0.84208524,0.7987584,0.0,0.0,0.34862384,1.0,0.95652175
